Metric,Value
Episodes,200000
Wins,23937
Win Rate,12.00%
Boss Kills,23937
axe,75091
books,70291
wand,62055
whip,69175
,
Episode,Reward
146052,5.7
146053,135.3
146054,21566.1
146055,10
146056,80.1
146057,233.4
146058,-75.9
146059,1.7
146060,142.4
146061,93.7
146062,22
146063,474.7
146064,281.8
146065,49.5
146066,44.1
146067,22995.7
146068,481.1
146069,269.1
146070,336.7
146071,59.3
146072,85
146073,0.3
146074,25274.3
146075,-106.3
146076,67
146077,74.7
146078,44.8
146079,20547.4
146080,-81.2
146081,-31.8
146082,-18.9
146083,297.9
146084,89.2
146085,107.1
146086,813.7
146087,-4.1
146088,22.2
146089,100
146090,-5.1
146091,139.9
146092,23706
146093,87
146094,325
146095,25705.3
146096,-81.7
146097,12.8
146098,99
146099,-51
146100,-19.4
146101,5.1
146102,118.1
146103,182.8
146104,211.8
146105,72.2
146106,-47.2
146107,23665.4
146108,201.8
146109,35.7
146110,24420.4
146111,284.5
146112,31.6
146113,25.6
146114,68.7
146115,146.4
146116,274.9
146117,19625.8
146118,25569.2
146119,39
146120,24.1
146121,-17.8
146122,-2.2
146123,221.9
146124,17267.3
146125,-47.3
146126,1366.6
146127,178.1
146128,41.6
146129,36
146130,253.4
146131,-32.9
146132,191
146133,87.4
146134,491.5
146135,202.9
146136,555.4
146137,64.7
146138,115.6
146139,-85.3
146140,310.8
146141,18163
146142,421.5
146143,193.6
146144,158.5
146145,11.1
146146,39.7
146147,-60
146148,314.2
146149,32084.5
146150,16.4
146151,287.8
146152,22211.5
146153,-35.2
146154,-37
146155,-80
146156,-74.6
146157,-69.2
146158,736.4
146159,28075.2
146160,2.1
146161,-32.9
146162,563.4
146163,20606.5
146164,-83
146165,123.7
146166,20229.3
146167,20742.6
146168,20984.5
146169,146.2
146170,126.6
146171,2.6
146172,181.2
146173,38.9
146174,91.1
146175,40.1
146176,42.9
146177,-128.6
146178,72.9
146179,147.7
146180,-107
146181,25920.7
146182,-71.7
146183,289.2
146184,602
146185,-12.3
146186,55.7
146187,187.5
146188,446.3
146189,64.7
146190,430.9
146191,31940.5
146192,34655.7
146193,47.3
146194,28344.4
146195,320
146196,199.2
146197,-52.3
146198,-38.1
146199,636.7
146200,23159.7
146201,51.7
146202,71.6
146203,3
146204,532.2
146205,100.1
146206,-70.6
146207,136
146208,-81.2
146209,597.4
146210,111.4
146211,68.3
146212,7.3
146213,57.9
146214,-60.2
146215,-2.3
146216,-76.5
146217,-31.8
146218,10.7
146219,-50.6
146220,18.9
146221,82.7
146222,-30.8
146223,29.2
146224,23970.3
146225,146.1
146226,234.5
146227,25774.3
146228,4.8
146229,315.3
146230,628.2
146231,-76.7
146232,28593.5
146233,209.1
146234,302.3
146235,2.2
146236,192.5
146237,930.5
146238,81.8
146239,-21.7
146240,7.9
146241,278.2
146242,18.7
146243,149.2
146244,266.3
146245,57
146246,-20.1
146247,29700.1
146248,-43.6
146249,359.2
146250,-61.3
146251,-61.1
146252,-38.8
146253,14.6
146254,98.1
146255,369.6
146256,-80.1
146257,439.6
146258,81.2
146259,28086.2
146260,68.7
146261,50.5
146262,181.4
146263,-6.7
146264,-41.5
146265,108.1
146266,-42.7
146267,72.2
146268,134.2
146269,22.6
146270,127.7
146271,-36.6
146272,661.5
146273,22076.3
146274,0.7
146275,266.9
146276,20877.8
146277,46.6
146278,7.8
146279,329
146280,-84.7
146281,25497.1
146282,-52
146283,29255.2
146284,29337.9
146285,64.8
146286,7.4
146287,100
146288,17
146289,98.3
146290,141.5
146291,148.9
146292,353.6
146293,-4
146294,-66.4
146295,4.3
146296,166.6
146297,118.4
146298,-31.5
146299,-62.5
146300,223.3
146301,44.5
146302,133.9
146303,212.4
146304,28919.5
146305,348
146306,155
146307,34.6
146308,12.5
146309,100.3
146310,-57.7
146311,361.1
146312,35.5
146313,-54.3
146314,-18.6
146315,356.9
146316,-35.8
146317,492
146318,-98.3
146319,21164.7
146320,321.4
146321,88
146322,127.8
146323,619
146324,59.7
146325,27363.4
146326,16.4
146327,50.1
146328,45.7
146329,165.2
146330,70.2
146331,-62
146332,31368.7
146333,76.8
146334,-56.3
146335,16.8
146336,684.4
146337,317.7
146338,143.7
146339,453.1
146340,325.6
146341,449
146342,-61.9
146343,109.5
146344,-32.8
146345,150.5
146346,-51.3
146347,-28
146348,45.9
146349,100
146350,21298.5
146351,20756.9
146352,30
146353,190.4
146354,-103.2
146355,-41.3
146356,29090.6
146357,154.3
146358,25676
146359,-39.8
146360,25107
146361,23036.1
146362,196.9
146363,27841.6
146364,214.9
146365,-42.5
146366,-19.2
146367,61.4
146368,147.8
146369,26.6
146370,95.9
146371,318.6
146372,156.9
146373,121.4
146374,59.4
146375,-46.5
146376,293.4
146377,1143.8
146378,181.5
146379,-75.9
146380,631.2
146381,20914
146382,65.8
146383,-10.5
146384,-95.2
146385,-35.2
146386,45.6
146387,929.1
146388,-9.4
146389,4.1
146390,366.1
146391,78.4
146392,367.7
146393,-16.9
146394,24.9
146395,138.4
146396,242
146397,25616.9
146398,-52.2
146399,30.8
146400,105.8
146401,348.1
146402,359.3
146403,156.4
146404,331.7
146405,35.1
146406,118.6
146407,-64.9
146408,-2.7
146409,131.9
146410,4.5
146411,-41.8
146412,-13.4
146413,530.7
146414,157.5
146415,328.1
146416,193.4
146417,-57.9
146418,75.8
146419,361
146420,61.3
146421,-18.8
146422,-71.4
146423,-67.8
146424,-7.4
146425,36535.6
146426,28431.5
146427,199.1
146428,125.8
146429,-31.8
146430,2.9
146431,301
146432,586.4
146433,32.3
146434,-19.3
146435,43.9
146436,-46.4
146437,-23.5
146438,18.5
146439,51
146440,1070.3
146441,48.9
146442,517.6
146443,231.8
146444,154.9
146445,-62.8
146446,-129.9
146447,144.2
146448,111.7
146449,37.5
146450,241.9
146451,-43.4
146452,402.7
146453,284.4
146454,319.6
146455,57.5
146456,549.8
146457,23055
146458,-60
146459,28422.6
146460,146.7
146461,-28.5
146462,-76.3
146463,471
146464,28.2
146465,349.4
146466,53.9
146467,-15.7
146468,6.8
146469,517.9
146470,-5.1
146471,19.1
146472,30156.7
146473,-51.6
146474,279.3
146475,625.7
146476,237.8
146477,23.7
146478,268
146479,55.4
146480,24.4
146481,198.1
146482,81.5
146483,25.9
146484,26.8
146485,23030.6
146486,398.1
146487,433.1
146488,125.1
146489,29190.3
146490,80.4
146491,47.7
146492,11
146493,138.2
146494,138
146495,109.7
146496,42
146497,233.3
146498,-16.2
146499,-10.6
146500,151.4
146501,206.8
146502,63.6
146503,4.7
146504,-43.7
146505,183.3
146506,163.7
146507,76.1
146508,383.2
146509,-98.7
146510,-6.9
146511,104
146512,151.7
146513,33862.3
146514,-50.6
146515,50.9
146516,-2.4
146517,338.6
146518,385.8
146519,25.6
146520,162.8
146521,39.5
146522,-63.9
146523,-63.8
146524,-64.4
146525,38.9
146526,-9.3
146527,44.4
146528,-120.6
146529,156.3
146530,76.2
146531,23473.1
146532,92
146533,133.1
146534,-24.9
146535,29825.5
146536,107.3
146537,-31.6
146538,-18.9
146539,-7.2
146540,129.5
146541,245.6
146542,232.3
146543,29961.8
146544,-26.4
146545,127.8
146546,4.3
146547,61
146548,17.9
146549,-2.1
146550,37.1
146551,387.1
146552,299.9
146553,16449.8
146554,345.8
146555,31476.5
146556,-93.7
146557,130.5
146558,104
146559,-13.8
146560,232.2
146561,142.1
146562,-32.9
146563,-56.2
146564,17611.6
146565,114.5
146566,-39.1
146567,20700.6
146568,36.9
146569,-66.8
146570,43.8
146571,-32
146572,534.8
146573,234.6
146574,-47.1
146575,135.4
146576,-94
146577,44
146578,116.6
146579,395.1
146580,310.6
146581,476.3
146582,143
146583,-23.9
146584,100.9
146585,29.9
146586,535.1
146587,38.6
146588,-19.8
146589,117.8
146590,-62.1
146591,201.5
146592,26221.5
146593,108.2
146594,86
146595,-33.1
146596,-6.7
146597,76.2
146598,72.6
146599,635.4
146600,-33
146601,306.7
146602,-15.3
146603,50.1
146604,24970.2
146605,-35
146606,-0.9
146607,-68.6
146608,20519.6
146609,26256.3
146610,-15.6
146611,-47.6
146612,65.4
146613,21740.6
146614,30.8
146615,-82.8
146616,93.9
146617,24.7
146618,129.2
146619,653.2
146620,97.2
146621,227.2
146622,416.6
146623,33.2
146624,67.9
146625,-123.3
146626,184.2
146627,26.3
146628,43.6
146629,54
146630,74.6
146631,48.2
146632,114
146633,101.1
146634,-42
146635,275.9
146636,148.4
146637,18.4
146638,409.6
146639,66.1
146640,28498.5
146641,-49.8
146642,330.6
146643,23356
146644,402.5
146645,-34.2
146646,40.9
146647,274.1
146648,133.5
146649,87.5
146650,-27.5
146651,-21.6
146652,69.5
146653,148.6
146654,393.8
146655,101
146656,29302.4
146657,1793.9
146658,70.8
146659,167.3
146660,1030.7
146661,16.6
146662,-58.8
146663,176.1
146664,66.1
146665,55.1
146666,88.3
146667,219.4
146668,150
146669,240.6
146670,110
146671,24721.1
146672,13.4
146673,-49.2
146674,-22.6
146675,423.8
146676,26011.7
146677,390.4
146678,101.5
146679,80.8
146680,253.8
146681,-16.8
146682,22783.3
146683,-17.1
146684,149
146685,24487
146686,18220.9
146687,194.4
146688,13.6
146689,116.3
146690,140.8
146691,94.3
146692,69.5
146693,-136.1
146694,-1
146695,245.9
146696,207.8
146697,50.4
146698,116.7
146699,-55.3
146700,-32.1
146701,-30.4
146702,212.8
146703,95.4
146704,56.2
146705,113.2
146706,32.6
146707,26.1
146708,520
146709,253.6
146710,150.1
146711,230.1
146712,283.9
146713,311.7
146714,141.4
146715,350.2
146716,120.2
146717,105.1
146718,245.5
146719,22.8
146720,232.6
146721,86.1
146722,-71.1
146723,348.9
146724,-2.3
146725,-36.6
146726,-93.3
146727,120.7
146728,225.5
146729,-28.2
146730,88.8
146731,26.2
146732,-32
146733,14.1
146734,25218.9
146735,52.4
146736,-87.1
146737,271.5
146738,14777.2
146739,-99.4
146740,25603.3
146741,-31.8
146742,119.2
146743,146.3
146744,-62.1
146745,160.7
146746,48.3
146747,-1.9
146748,-17.1
146749,-20.2
146750,0.7
146751,18051.2
146752,59.3
146753,76.1
146754,153.5
146755,-73.9
146756,-26.5
146757,672.3
146758,-36.5
146759,65.6
146760,60.5
146761,325.6
146762,49.7
146763,65.8
146764,150.5
146765,83.2
146766,49.4
146767,7.6
146768,67.1
146769,71.7
146770,-80.7
146771,41.3
146772,415
146773,17635.1
146774,81.7
146775,321.1
146776,-125
146777,137.9
146778,29302.6
146779,89
146780,630.7
146781,300.2
146782,136.2
146783,555.4
146784,149.8
146785,24.9
146786,36.1
146787,440.1
146788,37.1
146789,40.9
146790,214.7
146791,155.4
146792,530.7
146793,32.7
146794,62.5
146795,609.2
146796,45.7
146797,455.5
146798,78.9
146799,113.5
146800,129.9
146801,11.5
146802,38.4
146803,295.5
146804,129.7
146805,-69.4
146806,219
146807,559.9
146808,261.5
146809,60.4
146810,-49.5
146811,22312.2
146812,18328.6
146813,309
146814,19895.7
146815,26215.6
146816,-63.1
146817,233.3
146818,497
146819,71.4
146820,114.6
146821,5.4
146822,214
146823,34.3
146824,692.6
146825,265.9
146826,-64.9
146827,-8.1
146828,71.8
146829,33495
146830,6.8
146831,49.2
146832,68.3
146833,69.5
146834,719.1
146835,-47
146836,145.1
146837,156.6
146838,51.1
146839,63.6
146840,26.9
146841,-50.9
146842,-14.5
146843,114
146844,36.6
146845,48.7
146846,-0.6
146847,55.7
146848,27299.4
146849,254.9
146850,27388.7
146851,24.2
146852,295.7
146853,75.7
146854,446.8
146855,23499.5
146856,186
146857,30.7
146858,-23.8
146859,38.6
146860,123.8
146861,-26.6
146862,324.9
146863,232.2
146864,-24.2
146865,-3.5
146866,190.6
146867,144.1
146868,-16.9
146869,299.3
146870,495.8
146871,386.1
146872,-8.9
146873,24217.1
146874,47.5
146875,76.6
146876,104.3
146877,-46.1
146878,65.7
146879,73.3
146880,24598.2
146881,28244.2
146882,2.5
146883,-77.3
146884,235.6
146885,-63
146886,182.3
146887,20715.5
146888,30.7
146889,-50
146890,131
146891,354.2
146892,124.2
146893,-57.6
146894,87.4
146895,413.9
146896,31.4
146897,66.5
146898,14
146899,-50.4
146900,2723.5
146901,-59.8
146902,25391.7
146903,104.1
146904,49.3
146905,-44.9
146906,406.2
146907,-19.5
146908,34.8
146909,141.7
146910,150.7
146911,173.3
146912,35.3
146913,-8.3
146914,-36.1
146915,22301
146916,325.6
146917,657.8
146918,23417.3
146919,134.2
146920,159.7
146921,161.4
146922,21439
146923,19837.1
146924,246
146925,13.8
146926,140.9
146927,-5.4
146928,18347.4
146929,-62.6
146930,-96.1
146931,42.8
146932,183.8
146933,-46.7
146934,19.7
146935,4.5
146936,-49.8
146937,43.1
146938,336.4
146939,-62.2
146940,165.2
146941,-21.3
146942,101.3
146943,108.3
146944,143.6
146945,61.6
146946,25025.1
146947,102.1
146948,346.8
146949,19692.7
146950,190.8
146951,168
146952,-71.8
146953,-22.4
146954,475.6
146955,68.2
146956,58.8
146957,220
146958,317.8
146959,-58
146960,194.7
146961,653.4
146962,16.4
146963,32449.5
146964,21.5
146965,100.3
146966,631.2
146967,189
146968,-53.8
146969,-57.9
146970,27141.8
146971,304.6
146972,33.6
146973,246.1
146974,-95.8
146975,31.6
146976,8.6
146977,313.1
146978,34
146979,26.6
146980,214.7
146981,857.9
146982,98.9
146983,18.2
146984,-0.8
146985,683.4
146986,1028.1
146987,25.5
146988,69.5
146989,25421.3
146990,22713
146991,-56.4
146992,516.8
146993,23788.4
146994,21750.3
146995,656.8
146996,134.3
146997,-26.4
146998,26081.9
146999,18994.5
147000,-26.6
147001,-17.2
147002,322.5
147003,25127.1
147004,86.7
147005,23996.7
147006,20.1
147007,-57.5
147008,44.4
147009,115.7
147010,219.1
147011,315
147012,42.5
147013,24629.4
147014,312.2
147015,24476.9
147016,259.2
147017,301.4
147018,275.8
147019,614.2
147020,18180.2
147021,-73.1
147022,11.9
147023,359.6
147024,36.6
147025,39.8
147026,281.9
147027,131
147028,112.6
147029,41.7
147030,248.2
147031,-117.8
147032,316
147033,45.8
147034,60.1
147035,22897.9
147036,-12.6
147037,-91.4
147038,201.5
147039,-46.5
147040,117.1
147041,112.3
147042,4
147043,116.5
147044,17.1
147045,52.6
147046,12.9
147047,-13.1
147048,235.7
147049,54.5
147050,24154.9
147051,27.6
147052,35.8
147053,-115.6
147054,22.9
147055,-7.9
147056,-120
147057,27891.2
147058,88.6
147059,-60
147060,17966.7
147061,122.1
147062,21708.5
147063,31
147064,-67.1
147065,4.2
147066,2.2
147067,-47.7
147068,-35.6
147069,76.4
147070,382.2
147071,0
147072,36.6
147073,89.8
147074,-50.5
147075,-65.2
147076,82.2
147077,12.5
147078,80.4
147079,72.6
147080,-27.9
147081,18271.6
147082,-79
147083,-52.5
147084,-36.7
147085,91.2
147086,70.7
147087,599.1
147088,259.6
147089,5262
147090,52.6
147091,76.2
147092,-75.1
147093,-32.3
147094,-84.6
147095,53.7
147096,253.4
147097,-4.3
147098,21244.5
147099,28512.5
147100,75.5
147101,-52.4
147102,-5.5
147103,292.3
147104,320.4
147105,113.6
147106,-138.4
147107,58.1
147108,128.9
147109,50.3
147110,272.8
147111,5.2
147112,-54.9
147113,104.8
147114,22421.7
147115,93.8
147116,305.5
147117,23061.4
147118,414.5
147119,64.5
147120,-22.6
147121,17172.9
147122,69.2
147123,950.5
147124,32.1
147125,15030.4
147126,0.4
147127,53.4
147128,593.5
147129,11.1
147130,-35.9
147131,25638.6
147132,135.4
147133,30041.2
147134,-80.1
147135,20437
147136,134
147137,115.5
147138,221.3
147139,30.3
147140,348.1
147141,-59
147142,127.8
147143,-23.8
147144,31.3
147145,-75.1
147146,72.7
147147,687.1
147148,934.9
147149,65.8
147150,-37.9
147151,555.8
147152,18735.2
147153,358
147154,31
147155,23.4
147156,-67.1
147157,-45.4
147158,372.6
147159,378
147160,106.1
147161,35.3
147162,267.5
147163,17259
147164,122.7
147165,1.4
147166,590.1
147167,253.3
147168,-61.3
147169,6.7
147170,161.1
147171,20248.3
147172,-6.2
147173,618.4
147174,-68.5
147175,-3.6
147176,-3.1
147177,4.9
147178,29854
147179,-8.2
147180,452.4
147181,286.8
147182,30.4
147183,45.6
147184,22631.6
147185,51.3
147186,-1.4
147187,18.8
147188,274.6
147189,21588.4
147190,22633.5
147191,25.1
147192,206.1
147193,-70.2
147194,342.4
147195,27.5
147196,28980.7
147197,-21.2
147198,212.7
147199,-14.1
147200,16627.5
147201,27134.8
147202,353.6
147203,-52.3
147204,5
147205,-34.3
147206,30.9
147207,69.6
147208,83.3
147209,150.1
147210,112.8
147211,213
147212,-80.3
147213,205.8
147214,66.7
147215,-68.4
147216,11.9
147217,77.2
147218,7.3
147219,-31.9
147220,42.3
147221,331.4
147222,25926.3
147223,254.4
147224,100.8
147225,-78.2
147226,-106.4
147227,-9.4
147228,22527.9
147229,22646.6
147230,96.8
147231,29.3
147232,24.5
147233,69.6
147234,-3.3
147235,-45.7
147236,18.1
147237,36.3
147238,482.9
147239,217.4
147240,531.1
147241,-18.5
147242,96.7
147243,64.2
147244,-59.1
147245,-36.9
147246,4.4
147247,28909.9
147248,22994.2
147249,40.4
147250,-52.6
147251,-37.9
147252,250.2
147253,33.6
147254,27455.3
147255,327.8
147256,2
147257,-41
147258,257.9
147259,253.2
147260,18271.7
147261,22904
147262,191.5
147263,-66.8
147264,60.5
147265,111.8
147266,150.7
147267,14.2
147268,22608.6
147269,63.2
147270,60.4
147271,-16.3
147272,-64.5
147273,19.3
147274,277.4
147275,539.3
147276,99.5
147277,25481.7
147278,-22.6
147279,23.2
147280,523.3
147281,-137.2
147282,80.6
147283,-15.1
147284,395.2
147285,353.3
147286,24.1
147287,22591.2
147288,-108.3
147289,-115.2
147290,224.4
147291,-101.8
147292,-98.7
147293,250.1
147294,356.5
147295,246
147296,101.5
147297,-105.1
147298,27.6
147299,253.2
147300,342
147301,869
147302,281.8
147303,-42.2
147304,101.7
147305,266.6
147306,-41.5
147307,379.3
147308,24338.9
147309,156.5
147310,128.7
147311,1042
147312,28956.1
147313,6.6
147314,75.9
147315,117.4
147316,109.4
147317,73.9
147318,323.7
147319,42.2
147320,21.9
147321,20921.2
147322,127.6
147323,-23.9
147324,62.6
147325,160.8
147326,194.3
147327,-60.4
147328,165.1
147329,9.9
147330,22792.9
147331,47.8
147332,-4.6
147333,64.2
147334,-71.4
147335,208.9
147336,21893.6
147337,46.6
147338,-138.6
147339,28.4
147340,-6.4
147341,616.7
147342,179.7
147343,21062
147344,41.5
147345,1361.7
147346,83.7
147347,-22.3
147348,65.2
147349,24857.4
147350,-112.2
147351,479.8
147352,620.3
147353,448.7
147354,-38.6
147355,296.5
147356,19176.4
147357,134.5
147358,26.4
147359,489
147360,-79.4
147361,69.7
147362,61.7
147363,-3.1
147364,-27.1
147365,-53
147366,-55.4
147367,195
147368,241
147369,-85.8
147370,41.7
147371,31063.1
147372,-107.9
147373,-27.2
147374,290.6
147375,-14.1
147376,1683.4
147377,179.6
147378,-22.2
147379,21190.8
147380,329.1
147381,-43.2
147382,17.2
147383,-29.7
147384,170.9
147385,-102.8
147386,-51.3
147387,90.9
147388,61.2
147389,-43.9
147390,104.6
147391,154
147392,467.7
147393,83.2
147394,22265.4
147395,105.7
147396,-3.4
147397,207.7
147398,184.4
147399,50.5
147400,-8.9
147401,10.6
147402,9
147403,-114.4
147404,5.5
147405,191.5
147406,-62.9
147407,-84.1
147408,68.7
147409,42.4
147410,37.9
147411,-33.3
147412,20
147413,660.4
147414,13549.7
147415,223.8
147416,10.2
147417,28488.1
147418,292
147419,141.3
147420,51.3
147421,70.6
147422,11.7
147423,156.9
147424,19212.2
147425,133.3
147426,41.4
147427,286.3
147428,27482.8
147429,1042.8
147430,-41.7
147431,50.2
147432,277
147433,494.5
147434,-69.8
147435,421
147436,55.6
147437,48.2
147438,38.4
147439,154.2
147440,432.9
147441,299.9
147442,405.4
147443,-11.9
147444,539.3
147445,78.5
147446,784.2
147447,-2.6
147448,11698.8
147449,606.7
147450,247.2
147451,-9.9
147452,24026.4
147453,52
147454,-10.5
147455,716.8
147456,72.1
147457,2.6
147458,101.1
147459,-2.2
147460,96.2
147461,-31
147462,454.6
147463,392.3
147464,24686.9
147465,29.4
147466,83.7
147467,21.2
147468,-12.7
147469,11.8
147470,360.7
147471,10.4
147472,-58.4
147473,-63.5
147474,304.7
147475,20314.4
147476,117.4
147477,-87.1
147478,-11.4
147479,-34.6
147480,-67.6
147481,-32.5
147482,244.1
147483,152.3
147484,71.3
147485,659.1
147486,-27.1
147487,106.7
147488,16201
147489,18.1
147490,31.6
147491,20.1
147492,-59.7
147493,136
147494,-2.8
147495,673
147496,-63.2
147497,264.4
147498,66.9
147499,208.2
147500,1760.7
147501,125.3
147502,-66.4
147503,44.5
147504,-14.3
147505,205.8
147506,430.9
147507,84
147508,22940.6
147509,-35.4
147510,2.6
147511,87.3
147512,16.7
147513,-70.7
147514,302.8
147515,199.4
147516,6.1
147517,134.6
147518,17301.2
147519,441.5
147520,37.9
147521,222.5
147522,-35.3
147523,45
147524,-55
147525,21661.1
147526,304.8
147527,5.3
147528,22932.8
147529,91.2
147530,91.8
147531,9636.3
147532,-41.2
147533,205.7
147534,-65.9
147535,221.9
147536,639.5
147537,94.2
147538,27188.1
147539,762.4
147540,114.4
147541,-19.7
147542,100.7
147543,63.1
147544,-38.5
147545,61
147546,271.9
147547,233.3
147548,426.9
147549,19793.7
147550,-40.6
147551,18.8
147552,130.4
147553,270.2
147554,72.4
147555,293.4
147556,132
147557,19.4
147558,-20.9
147559,71.8
147560,32
147561,49
147562,137.9
147563,-61
147564,105.9
147565,113.8
147566,384.6
147567,277.3
147568,18.4
147569,350.2
147570,94.4
147571,105.5
147572,164.2
147573,71.7
147574,291.4
147575,6.2
147576,339.8
147577,153.5
147578,-50.3
147579,907.5
147580,227
147581,117.3
147582,-61.9
147583,29227.4
147584,35.5
147585,151.1
147586,424.7
147587,44.3
147588,588.9
147589,123.8
147590,460.2
147591,321.1
147592,-48.2
147593,121.3
147594,-16.4
147595,139
147596,104.8
147597,5.4
147598,412.4
147599,353.6
147600,309.1
147601,71.8
147602,209.1
147603,125.7
147604,1128.8
147605,180.3
147606,13.7
147607,62
147608,339.7
147609,-13.3
147610,2.3
147611,573.2
147612,67.7
147613,22.5
147614,-32.3
147615,10
147616,14747
147617,13.8
147618,117.9
147619,178.9
147620,22208.7
147621,28838.3
147622,85.6
147623,30426.6
147624,-32
147625,59.2
147626,-46.4
147627,66.8
147628,123.4
147629,22094.9
147630,820
147631,39.3
147632,148.6
147633,52
147634,36.1
147635,58.7
147636,12.3
147637,6.5
147638,35.3
147639,56.1
147640,338.8
147641,-52.5
147642,2.8
147643,50.1
147644,-32
